"id","filename","url","name","reviewer_notes","category","type_code"
"0887","0887.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/830537a2-9d14-438d-a080-d3a63aa57ef8.jpg","Is dit een Kies","Dat klopt. Het is een kies uit de onderkaak van een ijstijdpaard.","Mammals","palaeontological"
"0888","0888.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/cf4bca5a-4f19-40f0-ba63-6c593daef421.jpg","Drie botjes met inkepingen ","Het grote stuk links kan van een wervel geweest zijn, maar van de andere stukken kan ik niets zeggen.","Mammals","palaeontological"
"0889","0889.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/7d69b280-1d4e-4ca1-b0d3-13fed191bb23.jpg","Onbekend bot ","Ik weet het ook niet. Mogelijk is het te determineren als je gaat vergelijken.","Mammals","palaeontological"
"0890","0890.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2d329ac7-3258-4f5a-a82a-106104b046b5.jpg","Mamoet kies ?","Dit is een fragmentje bot van een niet volgroeide mammoet. Op de bobbeltjes zat de groeischijf en daar weer de rest van het bot.","Mammals","palaeontological"
"0891","0891.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/e33290f7-cd17-4a33-96bf-ec3402a4252e.jpg","Stuk bot van mamoet ","Dit fragment is niet te determineren, maar als hij werkelijk zo groot is als je meldt, dan kan hij van een mammoet geweest zijn.","Mammals","palaeontological"
"0892","0892.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/e2177d92-a86a-4ee4-985f-d2994edf5658.jpg","Mammoet Bot ","Als hij erg groot is, kan je gelijk hebben","Mammals","palaeontological"
"0893","0893.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/98b20c50-c211-4a7e-bf70-678558f8896c.jpg","Onbekend groot bot","Een foto en geen formaat. Deze is helaas niet te determineren.","Mammals","palaeontological"
"0894","0894.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/45b2d0c7-98af-4cbc-9fa7-f58d64bc3d6a.jpg","Kies","Een fragment van een mammoet kies.","Mammals","palaeontological"
"0895","0895.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/32271d2a-b41c-42b7-9ff1-33737bc68504.jpg","Deel van slagtand?","Klopt.","Mammals","palaeontological"
"0896","0896.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3c0b897c-0368-4a60-bcd7-1a3435afe335.jpg","Knochenfund am Strand in Zandvoort","Mijn eerste indruk is een spaakbeen van een jonge evenhoevige","Mammals","palaeontological"
"0897","0897.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/33fcad92-ebcb-4781-8e4a-ed3776d5f19a.jpg","Welk bot is dit?","Een stukje onderkant scheenbeen van een niet volgroeid dier. Ik twijfel tussen runderachtige en paard.","Mammals","palaeontological"
"0898","0898.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0c9f6a69-0627-423b-94b9-085ee1e732b2.jpg","Groot botfragment ","Een fragmentje uit de schedel of onderkaak, vermoedelijk mammoet of heel misschien neushoorn.","Mammals","palaeontological"
"0899","0899.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/ac8946f9-de13-4847-8ff1-a316c3284f21.jpg","Bot met draadmatrijs structuur aan binnenkant","Een fragment schouderblad van een grote herbivoor (planten eter), vermoedelijk paard.","Mammals","palaeontological"
"0900","0900.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2cf72831-d145-4af0-8c4c-c3845bbc52c2.jpg","Versteend botje","Een bekkenfragment van een van de bevers","Mammals","palaeontological"
"0901","0901.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0261ab22-2451-46fb-a501-262f326438cc.jpg","Gereedschap?","Ik ga er van uit dat de vakman deze goed zal keuren. Het is een vreemd stuk, maar lijkt me echte retouche.","Tools","archaeological"
"0902","0902.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0057ab32-6c1c-485a-bc27-4a9258f2927e.jpg","Doornuitsteeksel van wervel groot zoogdier?","Dit wervelfragment is denk ik een van de achterste borstwervels van een dier ter grootte van een paard of koe. Het is te zwaar beschadigd om er meer van te kunnen zeggen.","Mammals","palaeontological"
"0903","0903.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0776b26d-6eb3-421d-be8d-4a7a6463f6b8.jpg","ellepijp hond?","Hij is te zwaar beschadigd op de delen die ik gebruik voor determinatie. Deze moet je een op een gaan vergelijken.","Mammals","palaeontological"
"0904","0904.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/650cda4b-f1ac-4e25-bbaf-dcb033b864cb.jpg","Wie weet iets meer over dit bot?","Een bekkenfragment, vermoedelijk van een koe, met een paar mooi snij- of haksporen.","Mammals","palaeontological"
"0905","0905.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/02144228-5253-4ff6-854c-e5f8711187ea.jpg","Klein fragment lamel Mammoet","Goed gezien.","Mammals","palaeontological"
"0906","0906.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3ceec300-8eaf-43fe-b4dc-799c519e6724.jpg","Lamel van een kies?","Het is een botfragment. De buitenlaag heeft langer of later weer bloot gestaan aan verdere of nieuwe mineralisatie. De breukvlakken die je nu ziet zijn vrijwel zeker recentere, na het donker worden van de buitenlaag.Misschien heeft iemand anders een andere uitleg, maar iet dergelijks is vrijwel zeker gebeurd.De Noordzee is een grote chaos van sedimentatie door o.a. rivieren. De rivieren zijn vervangen door andere met een eigen stroomgebied, die het sediment verplaatst hebben en nieuw afgezet en dan zijn er nog onderaardse stromen die ook mineralen meebrengen.&nbsp;","Mammals","palaeontological"
"0907","0907.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/43c10a61-8109-436a-8a88-1cf1f8548ede.jpg","Botfragmenten?","1, 2, 4 en 7 zijn niet determineerbare botfragmenten3 en 5 steentjes (limoniet)6 is fossiel hout","Mammals","palaeontological"
"0908","0908.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/069dd38e-590c-4386-bf00-2c58f75d8a45.jpg","Bot met gek gaatje erin","Het botfragment is hier niet met zekerheid te determineren. Als iemand met ervaring het in handen heeft waarschijnlijk wel.Het gaatje is een foramen. Het wordt gebruikt voor een bloedvat en/of zenuw.","Mammals","palaeontological"
"0909","0909.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4fc956fa-fcb1-4959-b90a-7525641f8a18.jpg","Ruggenwervel?","Dit is een sprongbeen van vermoedelijk een hert. Het is sterk afgerold.","Mammals","palaeontological"
"0910","0910.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/28ddb3bd-4eae-47b9-bc8a-d85b7d3593c4.jpg","Lijkt een kies of tand","Het is een voetwortelbeen (cubonaviculare) uit de enkel van een hert of rund.","Mammals","palaeontological"
"0911","0911.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0cfa895b-db81-41ee-b6bc-a2acd44857c6.jpg","Vermoedelijk botfragment van een groot stuk","Ongetwijfeld een klein stukje mammoet.","Mammals","palaeontological"
"0912","0912.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/13b9d058-53af-442e-b290-b8a954635c31.jpg","Mammoet? ","Die grote fragmenten passen alleen bij de mammoet en die leefde in het Pleistoceen (IJstijd).","Mammals","palaeontological"
"0913","0913.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/66625963-d226-4393-80c0-4c182082737f.jpg","Bot?","Een, niet determineerbaar, bot fragmentje.","Mammals","palaeontological"
"0914","0914.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/250a9e1d-c946-4226-92ba-7f097b38cb28.jpg","Mammoet ?","Dit is een fragment van het bekken van een niet volgroeide mammoet.","Mammals","palaeontological"
"0915","0915.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/61dc8fb1-4c17-4529-8796-cd9e54d57066.jpg","Winderige wervel","Ik weet niet hoe groot dit is, dus ik kan alleen melden dat het een zevende halswervel is.","Mammals","palaeontological"
"0916","0916.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/34e6a0c6-511c-46e3-9ef2-473df691fcd4.jpg","Schrabber ","Bedankt voor de melding. De regelmatige retouche is heel goed te zien.Zei Marcel nog iets over het vlak met resten van de splinter op de eerste foto? Die lijken mij ouder dan de rest van de bewerking of heb ik het mis.","Tools","archaeological"
"0917","0917.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/43870ccc-f1d7-467a-b3c3-c381ce10bec8.jpg","Kiezen?","Klopt, van bevers.","Mammals","palaeontological"
"0918","0918.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2f7b4f9c-17ef-465e-b1f0-05feb368126d.jpg","Wat kan dit zijn??","Een hielbeen van een niet volgroiede runderachtige.","Mammals","palaeontological"
"0919","0919.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/307a0b02-f5ac-4f86-90a7-817f7e0750ef.jpg","Versteend, slakkenhuisvormig","Klopt, alleen is het huisje opgelost en en de holle ruimte opgevuld met sediment. Dit is de afdruk van de slak.","Shells","palaeontological"
"0920","0920.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0e25dbb9-a056-484b-b01e-c24067bee3fa.jpg","Deel van een kaak?","Dit is een schedelfragment waarvan ik de eigenaar niet determineren kan. De holle ruimten heten sinussen. Bij ond heten die o.a. voorhoofdsholte.","Mammals","palaeontological"
"0921","0921.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4e46e671-f624-4f55-a589-cf5d37beb7c3.jpg","Benedendeel van een femur?","Scheenbeen is heel goed mogelijk en is dit het onderste deel van de schacht (diafyse). Het bot is zeker niet heel oud en van een niet volgroeid dier. Het onderse deel was nog volop in opbouw, dan zijn nog heel veel kanaaltjes voor de aanvoer van bouwstoffen. Hierdoor dringen ook afvalstoffen en vuil hier makkelijker in door. Hier onder zat de groeischijf met het losse ondersste deel (epifyse).","Mammals","palaeontological"
"0922","0922.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/a6312124-d41a-4f11-9174-90e39296dd70.jpg","Rib?","Klopt een rib met een kleine pathologie aan de spieraanhechting van een neushoorn of mammoet.","Mammals","palaeontological"
"0923","0923.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/30183fc9-d765-4cf9-a8da-09dd1e80c573.jpg","fossiele wervel","Dat denk ik ook. Een zevende halswervel, vermoedelijk van een neushoorn.","Mammals","palaeontological"
"0924","0924.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2b6e8aa1-bd1d-4f7a-9232-ca976fad3e3f.jpg","Hoorntje?","Dit is een puntje van een gewei.","Mammals","palaeontological"
"0925","0925.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/181553b1-cefd-4299-8ac4-45f4c808568d.jpg","Fragment van een slagtand?","Klopt, fragment van de stoottand van een olifantachtige. Die structuur, schregerlijnen, zijn kenmerkend voor ivoor.","Mammals","palaeontological"
"0926","0926.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2d2ccbdb-367a-4b1c-87b6-dd7eb5f392cb.jpg","Kies","De achterste kies uit de onderkaak van een paard.","Mammals","palaeontological"
"0927","0927.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/25ea8ea4-7210-4fb6-980f-65b365a5dc52.jpg","Gewei","Heel fijne spongiosa komen het meest voor bij rendieren, maar o zulke fragmenten zeker aan een soort toe te wijzen vind ik heel moeilijk.","Mammals","palaeontological"
"0928","0928.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0f992976-c0a6-4c16-b462-bc97fe8c9f9a.jpg","Paardenkies?","Klopt, een kies uit de bovenkaak van een paard.Kleuren onstaan onder lokale omstandigheden zoals zuurstof gehalte; bacteri&euml;n en mineralen.&nbsp;Ik determineer niet op kleur of iets dergelijks.","Mammals","palaeontological"
"0929","0929.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/6f4de364-62fd-4324-9257-d42e6b719f69.jpg","spuugkiesje in herhaling","Zeer interessante kies, Bart. Wat is hij klein. Als ik naar de ruitvormige vorm van de lamellen kijk kom ik uit op bosolifant. Ook omdat de tussenruimte tussen de lamellen veel minder is dan wat je verwacht bij de zuidelijke mammoet. Ik ken deze zware mineralisatie ook alleen van de (nog oudere) kiezen van de zuidelijke mammoet. Toch determineer ik hem als bosolifant. Ik denk dat het gaat om een bovenkaaks DP3 omdat het kauwvlak enisgzins bol staat. Hij mag in de top 3.","Mammals","palaeontological"
"0930","0930.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4b29ffce-cd08-49c2-9a42-18fd3e985e62.jpg","Haaientand?","Dit botfragment is van een zoogdier, maar helaas niet verder te determineren.","Mammals","palaeontological"
"0931","0931.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3ff5e526-660f-4169-84be-23aecbb3d90d.jpg","Kies","Een halve paardenkies.","Mammals","palaeontological"
"0932","0932.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/6c03f31d-4f35-4bdd-b09b-f40acbd92201.jpg","Bot bij noord pierr rb","Dit is een wervel van een walvisachtige.","Marine mammals","palaeontological"
"0933","0933.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/46fc207d-5e0d-43c8-9b52-a7a553fe4823.jpg","Vuursteen met mooie vorm","Ik verwacht niet dat de vakman hem zal goedkeuren.","Tools","archaeological"
"0934","0934.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/321c534b-d2ed-4ac0-b119-c55e5ae723b4.jpg","Mooie wervel","Een tweede haswervel, draaier. Gezien de lange doorn van een zeehond.","Marine mammals","palaeontological"
"0935","0935.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2d927d89-2a69-4c5d-8c2b-82b5bd1bb1f1.jpg","Onderdeel ledemaat  mammoet? ","Geen Maasvlakte. De opstaande rand verraadt dat het een fragment is van een mammoet schouderblad.","Mammals","palaeontological"
"0936","0936.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/31ac6f94-b8f5-4ca2-aa37-6c703d1f8a2f.jpg","Klein botje van een zoogdier","Het botje is helaas niet te determineren. Het was van een heel jong dier. De kies is een premolaar van een van de herten.","Mammals","palaeontological"
"0937","0937.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/718fc133-b697-4875-9a67-76e3852a65f3.jpg","Mogelijk schoudergewricht van een klein zoogdier?","Helaas een paar aanmerkingen. Je foto's zijn niet scherp en zo klein op een foto zonder formaat aanduidingen maakt het erg moeilijk. Ik zou dan gaan gokken en dat wil ik niet.","Mammals","palaeontological"
"0938","0938.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/936d74aa-49bf-490e-8df4-131b11bcc3b0.jpg","Vandaag gevonden maasvlaktestrand. bot? Van?","Zo klein durf ik geen diersoort te melden. Dit botfragment is helaas niet te determineren.","Mammals","palaeontological"
"0939","0939.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/02debbe7-ffea-4a82-bb79-cb014b3da5fc.jpg","Wat is dit?","Een niet determineerbaar fragmentje bot.","Mammals","palaeontological"
"0940","0940.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/39cdb88b-a415-48f4-9139-03660e6804ba.jpg","KAPSPOREN ???","Een middenhandbeen van een niet volgroeide runderachtige. Je moet er een keer naar laten kijken, maar ik denk dat het kapsporen zijn. Vermoedelijk van een ijzeren bijl.","Mammals","palaeontological"
"0941","0941.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/339424ac-858c-472e-af71-5595fd990a56.jpg","Bot?","Dit botfragmentje is helaas niet te determineren.","Mammals","palaeontological"
"0942","0942.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/67b2869e-2868-41fb-b418-29a20e3f859a.jpg","Bot gevonden maar onbekend van welk dier","Een schouderblad van een grote runderachtige.","Mammals","palaeontological"
"0943","0943.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/23d64ab4-2b1a-4a65-8e4c-3d3fcbf611a7.jpg","Bijna heel botje","Mijn eerste indruk is een van de laatste ribben van een zoogdier.","Mammals","palaeontological"
"0944","0944.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3458d556-e188-4f83-bd8e-c9187289db1d.jpg","Botje","Dit botfragment is m.b.v. deze foto's niet te determineren, misschien wel als iemand met ervaring het in handen heeft.","Mammals","palaeontological"
"0945","0945.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/7e24eba3-abac-4c50-954c-4b8ac242f16e.jpg","Groot fragment van bot ","Gezien het uiterlijk en formaat is het van een mammoet, maar met al die briozoa is het niet te determineren. Misschien heeft Hansjorg een idee.","Mammals","palaeontological"
"0946","0946.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0215bb3b-fe2e-44c1-a9a5-0315b62e6019.jpg","Botscherf?","Een niet determineerbaar botfragmentje met een tecente breuk.","Mammals","palaeontological"
"0947","0947.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/ca7b9205-708c-49bb-b261-44390c64587d.jpg","Plant","Yhis is difficult. It kan be a geological phenomen&nbsp; or a remains of an fossil.","Mammals","palaeontological"
