id;filename;url;reviewer_notes;category;type_code;ShortOrLong
381;0381.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/004a6387-b63c-426c-9ac1-d8e8d61a8d4b.jpg;De foto's zijn niet scherp genoeg. Op de tweede foto lijkt het me een farment van een mammoetkies, maar de andere kan ik niet goed beoordelen. Zijn de foto's van hetzellfde object?;Mammals;palaeontological;Long
382;0382.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/8750a922-89ee-4ad7-a9a5-4e108abd2225.jpg;Een klein fragmentje van de stoottand van een mammoet (ivoor).;Mammals;palaeontological;Short
383;0383.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5a94c862-4474-48d4-b0aa-7dd6ce8460f2.jpg;Klopt, een fragmenntje van een mammoetkies uit de onderkaak.;Mammals;palaeontological;Short
384;0384.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/48358b9c-11d3-4534-943c-ee14efad7722.jpg;Een heel klein fragmentje van een mammoetkies.;Mammals;palaeontological;Short
385;0385.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4266ed69-abfe-4ea7-8de7-1ce9b25be4aa.jpg;Ook hier doet formaat en structuur me sterk aan de mammoet denken.;Mammals;palaeontological;Short
386;0386.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5b8938cb-938b-484e-9622-27f59920ee81.jpg;Alleen dat het waarschijnlijk van een mammoet is.;Mammals;palaeontological;Short
387;0387.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/1fd03c51-ecb4-4900-8393-5b3b1d76c8eb.jpg;Vaak zijn dit soort brokken een rest van een mammoetbot.;Mammals;palaeontological;Short
388;0388.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/02f0104e-de58-463c-bac6-39de48a13960.jpg;Zo te zien van een bekken van een vrij jonge mammoet.;Mammals;palaeontological;Short
389;0389.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/138599d6-a898-40b9-a32e-7edb1b230823.jpg;Gezien het formaat en vorm denk ik in de richting van een neushoorn of mammoet.;Mammals;palaeontological;Short
390;0390.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/524ef71a-682b-4aff-a6e7-da7a9f3e3315.jpg;Ik neem een gok. Ik denk het articulatievlak te herkennen. Dan zou het een klein fragment van de halswervel van een mammoet zijn.;Mammals;palaeontological;Long
391;0391.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/08577beb-fd19-4753-a236-af6bf42e67f7.jpg;Een heel klein fragmentje van een mammoetkies.;Mammals;palaeontological;Short
392;0392.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/070f8595-e0ad-4096-b4c8-3619a7c8c8a7.jpg;Het grote stuk is een fragment van het doornvormig uitsteeksel op een borstwervel van een mammoet.Het klein stuk is de kop van een rib van de mammoet. Het is op de groeischijf los gelaten.;Mammals;palaeontological;Long
393;0393.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/849f675c-d6d4-4d41-8bda-bf235bababd5.jpg;Klopt, van een mammoet.;Mammals;palaeontological;Short
394;0394.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0544a40f-222d-451c-8d66-41a24a66daff.jpg;Een fragment van een halswervel van een mammoet.;Mammals;palaeontological;Short
395;0395.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/12605891-40a8-4527-a4f7-be02f2e41dcd.jpg;Dit is een middenvoetbeen van een mammoet.;Mammals;palaeontological;Short
396;0396.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/243315c9-22da-4eef-9d47-f30a65ba99ac.jpg;Een klein fragmentje van een mammoetkies.;Mammals;palaeontological;Short
397;0397.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/7be87ed9-1eb8-4be8-be24-fb48a84aab2e.jpg;Dit is een sesambeentje van een mammoet. Ze dienen als een steun in de pezen en glijdenlangs het bot. Een bekende is de knieschijf.;Mammals;palaeontological;Long
398;0398.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/15fa2b11-6b1f-427a-bb49-af8350f322e6.jpg;Klopt, fragment slagtand mammoet.;Mammals;palaeontological;Short
399;0399.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3d1f0e20-c0d0-4782-a907-3e64baab82f7.jpg;Linksboven lijkt me een fargment schouderblad. De tweede van rechts is een stuk mammoetivoor en de recente wervel in het midden is van een bruinvis. De twee grote bruine stukken zijn van een mammoet.De rest is aan de hand van deze foto's niet te determineren.;Mammals;palaeontological;Long
400;0400.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2dd434aa-2367-4d31-a661-f3cc65c8a394.jpg;Een lendenwervel van een oudere mammoet.;Mammals;palaeontological;Short
401;0401.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/364eff26-85e5-41e7-81e8-dbbc39424165.jpg;Mooi complete mammoetkies uit de linker bovenkaak. Alle wortels zitten er mog aan. Gaat om een M1 of M2.;Mammals;palaeontological;Long
402;0402.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/74872695-38d2-4613-bc71-c76e70ae5562.jpg;Rib klopt. Hij was van een mammoet of neushoorn.;Mammals;palaeontological;Short
403;0403.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/1a2daedc-dfb8-49a4-b14e-44a1bb8851cd.jpg;Het rechterstuk is een fragment van een halswervel van een mammoet. De andere twee zijn zo niet te determineren.;Mammals;palaeontological;Long
404;0404.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/18cd2760-9f2b-4963-a6c7-93359279b82f.jpg;Een scaphoideum uit de pols van een mammoet.;Mammals;palaeontological;Short
405;0405.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2609fc1b-4ce9-458f-afed-fc230bef9c19.jpg;Dit bot is vanaf foto's niet te determineren, het is van een mammoet.;Mammals;palaeontological;Short
406;0406.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5428d269-7221-49c5-b36f-34d40ee84e60.jpg;Foto's bedriegen, maar het lijkt een fragment schouderblad van een mammoet.;Mammals;palaeontological;Short
407;0407.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/7a088b33-fea2-4497-9863-77056cae0408.jpg;De vorm past niet bij de mammoet, de neushoorn heeft een andere email struktuur. Ik denk eerder aan een runderachtige.;Mammals;palaeontological;Long
408;0408.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0d6c2db8-6563-4f36-ab4e-8b9448dac8a1.jpg;Zo groot past alleen bij de mammoet, maar welk bot kan ik vanaf de foto's niet bepalen. Er staan in Nederland een aantal mammoet skeletten daar zou je kunnen gaan vergelijken.;Mammals;palaeontological;Long
409;0409.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4c83bdc5-9c91-4127-9c44-c75cb10a97b9.jpg;Mammoet en spieraanhechting ben ik met je eens, maar tibia durf ik niet te zeggen. Je kan altijd met een skelet gaan vergelijken. In het Natuurhistorisch Museum in Rotterdam staat een skelet van een Indische olifant en in Historyland staan twee skeletten van volwassen mammoeten. Ook in Naturalis staat een skelet.;Mammals;palaeontological;Long
410;0410.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/7954e40d-c3ae-4ac3-8306-47aa8d554bd7.jpg;Dit is slecht te determineren, waarschijnlijk van de mammoet.;Mammals;palaeontological;Short
411;0411.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/e410f802-a61b-4996-8b28-e91f6000ec20.jpg;Dit botfragment is helaas niet te determineren, maar gezien het formaat van een paard of groter (wisent, neurhoorn, mammoet.;Mammals;palaeontological;Long
412;0412.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/38e622dd-eecf-47f7-be70-c32cf8ef7f51.jpg;Het ziet eruit als een fragment van een mammoetkies met wortel, het is moeilijk te zien op de foto's.;Mammals;palaeontological;Long
413;0413.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/6c9e4e7d-5925-42d1-ac92-08ac78a3601a.jpg;Zulke stukken zijn vrijwel niet te determineren. Gezien de structuur is de kans groot dat het van een mammoet was.;Mammals;palaeontological;Long
414;0414.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0c7db149-9507-47b6-9924-bb7385394e24.jpg;Een fragment van een halswervel van de wolharige mammoet.;Mammals;palaeontological;Short
415;0415.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0fd452b5-58a0-4701-b018-3bf6b044f928.jpg;Het lijkt me een rolbeentje, astargalus, uit de enkel van een mammoet.;Mammals;palaeontological;Short
416;0416.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/393b43dc-a1aa-4436-8a59-ef8c8b9c2491.jpg;Dit is inderdaad een stuk van een mammoet slagtand.;Mammals;palaeontological;Short
417;0417.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/9ba29ccb-3c45-4fd2-9f0f-9b3a223a7939.jpg;Dit lijkt me een stuk van de rechter onderkaak van een mammoet.;Mammals;palaeontological;Short
418;0418.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/47653ea7-bb20-44d3-b0f1-8fcd59f83414.jpg;Dit is helaas niet te determineren, maar gezien het formaat waarschijnlijk van een mammoet.;Mammals;palaeontological;Short
419;0419.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/7972d904-40d5-4933-8e49-bf80ba3d4b01.jpg;Het is te determineren, maar ik ben niet zeker. Het hoort bij de grote dieren, mammoet, neushoorn of misschien nijlpaard.;Mammals;palaeontological;Long
420;0420.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0a535a94-73d8-4b23-ab9e-f2d904640dd0.jpg;Erg groot, dus past bij mammoet of neushoorn.;Mammals;palaeontological;Short
421;0421.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0e40f12f-5ba1-4e70-97a0-c60b1666196c.jpg;Een klein fragmentje van een mammoet stoottand.;Mammals;palaeontological;Short
422;0422.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/24f7ef65-43eb-44d7-8884-8fa35f40d7d6.jpg;Een fragmentje van een onvolgroeide mammoet. Herkenbaar door het bobbeltjes vlak. Daar lag de groeischijf op.;Mammals;palaeontological;Long
423;0423.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/51d8a8ba-d3b9-4081-ad70-95b3aa8f1491.jpg;Mammoet ben ik met je eens, maar ik twijfel hard aan middenvoetbeen. Misschien weet Hansjorg het.;Mammals;palaeontological;Short
424;0424.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2eeb123c-ee63-4374-9969-d44bdfdd4cb3.jpg;Een fragmentje, lamel, van een mammoetkies.;Mammals;palaeontological;Short
425;0425.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/1155c3f3-f41b-40ca-bbb3-8a550a7fe9bb.jpg;Klopt, fragmentje lamel van een mammoetkies.;Mammals;palaeontological;Short
426;0426.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2d3a8106-df5a-4acd-b2fe-3d944bc84afb.jpg;Een tweede cuneiforme uit de enkel van een mammoet.;Mammals;palaeontological;Short
427;0427.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/e32f24e7-b9b9-4bdc-9aa2-ca42d6cc124c.jpg;Ik moet dan flink gokken, maar ik zou hem gaan vergelijken met een stuk borstbeen van een mammoet.;Mammals;palaeontological;Short
428;0428.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/37ba196e-3dbd-4245-977d-806a8b8c74c8.jpg;Dit is een schedelfragment van een dier kleiner dat de mammoet.;Mammals;palaeontological;Short
429;0429.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/13a9474f-fac3-4278-91d3-a64ea1ee262e.jpg;Zoiets moet je in handen hebben. Je foto's zij net niet scherp genoeg, maar ik kan hem niet plaatsen bij de neushoorn. Over blijven fragmentje mammoetkies of nijlpaard.;Mammals;palaeontological;Long
430;0430.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/b4907d59-7314-4e3c-a6df-7605ccdd2b6f.jpg;Een wortel van een mammoetkies.;Mammals;palaeontological;Short
431;0431.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/8ba30f0f-e695-4946-9c48-257f5ed5d42f.jpg;Klopt, waarschijnlijk mammoet.;Mammals;palaeontological;Short
432;0432.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/03921e88-11f4-4c5d-bdea-dcb5f9665afb.jpg;Een bekkenfragment. Het deel dat aan het heiligbeen zit. Vermodelijk van een jonge mammoet.;Mammals;palaeontological;Short
433;0433.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2892a6e7-a92d-4bfb-ac69-870d110698e5.jpg;Zulke fragmenten blijven moeilijk. Waarschijnlijk wel van een niet volgroeide mammoet.;Mammals;palaeontological;Short
434;0434.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/253d340a-4e86-450a-862f-0d79e716a63d.jpg;Dit is een heel mooi, licht beschadigd sprongbeen (Astragalus) uit de enkel van een mammoet. Het zit dierect onder het scheenbeen.;Mammals;palaeontological;Long
435;0435.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/b78d4c25-7782-45cf-b805-08ad6426a4c1.jpg;Dit fragment is vrijwel zeker uit de schedel van een mammoet, maar of dit de gehoorgang is durf ik niet te zeggen.;Mammals;palaeontological;Long
436;0436.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4aeb4837-b479-4688-a86b-3bd25598299c.jpg;Het onderste is een stukje mammoetivoor en het bovenste is niet determineerbaar.;Mammals;palaeontological;Short
437;0437.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/4fe11760-23e3-4f4a-a38e-2bc21c293156.jpg;Dat is lastig, maar gezien de grootte van de sinus (holle ruimte) Zou het van een mammoet of neushoorn kunnen zijn.;Mammals;palaeontological;Long
438;0438.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0834f160-cadb-43e0-b384-3bbf62398eb3.jpg;Ik zie een paar lamel resten en die zijn smal, dus ik denk ook wolharige mammoet.;Mammals;palaeontological;Short
439;0439.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/34b219e6-c723-48f4-b182-646e9a5e4cce.jpg;Zulke fragmenten zijn zo moeilijk. Ik kan ook geen uitsluitsel geven over mammoet of neushoorn.;Mammals;palaeontological;Short
440;0440.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/19f96688-3303-4f3a-a470-53bcede31018.jpg;Een wortel van een mammoetkies.;Mammals;palaeontological;Short
441;0441.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/037ec2cd-95f1-4e6b-a148-70cc69bb3431.jpg;Deze is 5 keer gepost, volgende keer graag 1 keer posten. Het is inderdaad een lamel van een mammoetkies, leeftijd is niet te geven.&nbsp;;;
442;0442.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2b817816-43bc-4208-9533-5ce778755d11.jpg;Het grote stuk zou een onderdeel van de onderkant van de onderkaak van een mammoet kunnen zijn. Het kleine stukje links onder lijkt me de bovenkant van een middenvoetbeen van een dier ter grootte van een hert of koe en de rechtse kan ik niet determineren.;Mammals;palaeontological;Long
443;0443.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/55c14b87-2dbe-45a3-b0d3-8f96d96cf080.jpg;Een stukje rib van een mammoet of neushoorn.;Mammals;palaeontological;Short
444;0444.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/016bc265-f13a-4fc7-b62b-56d2fd47ae88.jpg;Een bijna compleet hielbeen van een mammoet.;Mammals;palaeontological;Short
445;0445.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/3e964a41-c1ba-4087-b013-d43c8af8bb9b.jpg;Een ribfragment van een mammoet of neushoorn;Mammals;palaeontological;Short
446;0446.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/48e9367d-d3ee-4554-b86f-9a3626dfe191.jpg;Mijn eerste indruk is een fragment van de schedel van een mammoet. Het lijkt een deel van de alveole van een stoottand.;Mammals;palaeontological;Long
447;0447.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/21ace471-17af-4aeb-9916-058252d2393c.jpg;Dit soort fragmenten is eigenlijk niet te determineren. Ik heb geen reden om aan te nemen dat dit mammoet zou zijn.;Mammals;palaeontological;Long
448;0448.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/10dd68cc-1d4b-42e5-b06c-c784bbb42b06.jpg;Het middenstuk van een scheenbeen. Het behoorde bij een jong exemplaar van een groot dier, mogelijk mammoet.;Mammals;palaeontological;Long
449;0449.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/9b4e22ad-a463-4d70-a0b7-9681b0ec3b90.jpg;Een losse lamel van een mammoetkies. De kies was nog in opbouw.;Mammals;palaeontological;Short
450;0450.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2e997d6b-c9ad-488d-8983-c050da3d813d.jpg;Ik gok een beetje: een fragmentje van een mammoetkies.;Mammals;palaeontological;Short
451;0451.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/93328485-0aeb-43cf-8728-7f2bf5516faa.jpg;Er zijn zo veel zoekers, dat er geen staat op te maken is. De afgelopen maanden zijn er veel mammoetkiezen gemeld. Deze lamel is van een kies in opbouw.;Mammals;palaeontological;Long
452;0452.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/1c6da6c2-bc80-4a8f-a08b-be6ce125a211.jpg;Een fragment van een mammoetkies.;Mammals;palaeontological;Short
453;0453.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/13062bb7-4600-4f24-8b8f-11a3b027e651.jpg;De vierde lijkt me een fragment van een mammoet wervel. De rest is niet te determineren.;Mammals;palaeontological;Short
454;0454.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2c87789d-24bd-4d80-a0b3-9b4e47205224.jpg;Iets uit een schedel, geen mammoet of neushoorn.;Mammals;palaeontological;Short
455;0455.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/81e0ca31-f3b4-4068-b9d0-618a5e0491d8.jpg;Op de laatste foto zie ik een articulatievlakje dat veel bij wervels voorkomt. En zo groot kan alleen van de mammoet zijn.;Mammals;palaeontological;Long
456;0456.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e60455c-2f81-4dfa-87ad-d95b566225ea.jpg;Een fragmentje van een mammoet slagtand.;Mammals;palaeontological;Short
457;0457.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/44302639-c879-4cd1-8dff-d7c2da2ad7df.jpg;Hansjorg weet meer van mammoet kiezen.;Mammals;palaeontological;Short
